Serviço;Cnpj;RazaoSocial;ValorMaximo;Periodicidade
Comum_para débito_saque_consultas;78862083;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CAMPOS NOVOS - SICOOB CAMPOS NOVOS;10;A cada 30 dias
Comum_para débito_saque_consultas;78858107;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS AURIVERDE -  SICOOB - CREDIAL SC/RS;10;A cada 360 dias
Comum_para débito_saque_consultas;41931221;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PITANGUI, PAPAGAIOS, MARAVILHAS E REGIÃO LTDA. - SICOOB CREDICOOP;10;A cada 30 dias
Comum_para débito_saque_consultas;7669921;COOPERATIVA DE CRÉDITO MÚTUO - SICOOB CREDIACISC;10;A cada 30 dias
Comum_para débito_saque_consultas;53236808;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DE ARARAQUARA E REGIÃO - SICOOB;10;A cada 360 dias
Comum_para débito_saque_consultas;2179673;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DE SAÚDE DE OURINHOS - OURICRED;10;A cada 360 dias
Comum_para débito_saque_consultas;3941182;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CIRCUITO DAS ÁGUAS - SICOOB CIRCUITO DAS ÁGUAS;10;A cada 30 dias
Comum_para débito_saque_consultas;698609;COOPERATIVA DE CRÉDITO DO NORTE E NOROESTE DE MINAS GERAIS LTDA. - SICOOB CREDIGERAIS;10;A cada 30 dias
Comum_para débito_saque_consultas;9424988;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MARANHENSE - SICOOB OESTE MARANHENSE;10;A cada 365 dias
Comum_para débito_saque_consultas;6324872;COOPERATIVA DE CRÉDITO CREDINOSSO LTDA - SICOOB CREDINOSSO;10;A cada 30 dias
Comum_para débito_saque_consultas;5477038;COOPERATIVA DE CRÉDITO NO PIAUÍ - SICOOB PIAUÍ;10;A cada 180 dias
Comum_para débito_saque_consultas;25404542;COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO GORUTUBA LTDA - SICOOB CREDIVAG;10;A cada 30 dias
Comum_para débito_saque_consultas;1609345;COOPERATIVA DE CRÉDITO CREDICAMPINA LTDA. - SICOOB CREDICAMPINA;10;A cada 360 dias
Comum_para débito_saque_consultas;28127603;BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO;10;A cada 360 dias
Comum_para débito_saque_consultas;85291086;COOPERATIVA DE CRÉDITO LITORÂNEA;10;A cada 30 dias
Comum_para débito_saque_consultas;13009717;BANCO DO ESTADO DE SERGIPE S.A.;10;A cada 1440 dias
Comum_para débito_saque_consultas;78834975;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;10;A cada 30 dias
Comum_para débito_saque_consultas;22749014;COOPERATIVA DE CRÉDITO DA REGIÃO CENTRAL DE MINAS LTDA. - SICOOB UNIÃO CENTRAL;10;A cada 30 dias
Comum_para débito_saque_consultas;4181542;COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE PITANGUI E REGIAO LTDA. - SICOOB CREDPIT;10;A cada 30 dias
Comum_para débito_saque_consultas;2254376;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE DORES DO INDAIÁ LTDA - COOPCREDI;10;A cada 30 dias
Comum_para débito_saque_consultas;25743311;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CARMO DO RIO CLARO LTDA - SICOOB CREDICARMO;10;A cada 30 dias
Comum_para débito_saque_consultas;804046;COOPERATIVA DE CRÉDITO CREDICAPI LTDA - SICOOB CREDICAPI;10;A cada 360 dias
Comum_para débito_saque_consultas;2038232;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB;10;A cada 365 dias
Comum_para débito_saque_consultas;83836114;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO PARÁ - SICOOB COOESA;9,5;A cada 30 dias
Comum_para débito_saque_consultas;7097064;COOPERATIVA DE CRÉDITO SICOOB CONFIANÇA;9,5;A cada 30 dias
Comum_para débito_saque_consultas;2466552;COOPERATIVA DE CRÉDITO SICOOB VALE SUL;9,5;A cada 30 dias
Comum_para débito_saque_consultas;5392810;COOPERATIVA DE CRÉDITO DA REGIÃO MERIDIONAL DO BRASIL - SICOOB UNICOOB MERIDIONAL;9,5;A cada 30 dias
Comum_para débito_saque_consultas;7122321;COOPERATIVA DE CRÉDITO INTEGRADO - SICOOB INTEGRADO;9,5;A cada 30 dias
Comum_para débito_saque_consultas;7026923;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB ARENITO;9,5;A cada 30 dias
Comum_para débito_saque_consultas;7194313;COOPERATIVA DE CRÉDITO HORIZONTE - SICOOB HORIZONTE;9,5;A cada 30 dias
Comum_para débito_saque_consultas;5036532;CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;9,5;A cada 30 dias
Comum_para débito_saque_consultas;4876393;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TRÊS FRONTEIRAS - SICOOB TRÊS FRONTEIRAS;9,5;A cada 30 dias
Comum_para débito_saque_consultas;5582619;COOPERATIVA DE CRÉDITO SICOOB OURO VERDE;9,5;A cada 30 dias
Comum_para débito_saque_consultas;4529074;COOPERATIVA DE CRÉDITO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL;9,5;A cada 30 dias
Comum_para débito_saque_consultas;6174009;COOPERATIVA DE CRÉDITO SICOOB ALIANÇA;9,5;A cada 30 dias
Comum_para débito_saque_consultas;7318874;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO MÉDIO OESTE - SICOOB MÉDIO OESTE;9,5;A cada 30 dias
Comum_para débito_saque_consultas;5888589;COOPERATIVA DE CRÉDITO SUL - SICOOB SUL;9,5;A cada 30 dias
Comum_para débito_saque_consultas;1042487;COOPERATIVA DE CRÉDITO SICOOB UNIDAS;9,5;A cada 30 dias
Comum_para débito_saque_consultas;3427097;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUL CATARINENSE - ACENTRA;9;A cada 365 dias
Comum_para débito_saque_consultas;92702067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.;8,8;A cada 30 dias
Comum_para débito_saque_consultas;54037916;COOPERATIVA DE CREDITO CREDICITRUS;8,58;A cada 1 dias
Comum_para débito_saque_consultas;7469260;COOPERATIVA DE CRÉDITO CREDIFIEMG LTDA. - SICOOB CREDIFIEMG;8,5;A cada 360 dias
Comum_para débito_saque_consultas;81016131;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO VINHO - SICOOB VALE DO VINHO;8,5;A cada 30 dias
Comum_para débito_saque_consultas;69346856;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO DA ALTA MOGIANA - SICOOB CREDIMOGIANA;8,5;A cada 365 dias
Comum_para débito_saque_consultas;1060307;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA. - SICOOB UNIÃO DOS VALES;8,5;A cada 1800 dias
Comum_para débito_saque_consultas;66788142;COOPERATIVA DE CREDITO CREDIMOTA   SICOOB CREDIMOTA;8,5;A cada 360 dias
Comum_para débito_saque_consultas;26549311;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO DO SUL DE MATO GROSSO, AMAPÁ E PARÁ - SICREDI INTEGRAÇÃO MT/AP/PA;8;A cada 360 dias
Comum_para débito_saque_consultas;3428338;SICREDI CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERV DAS INST PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA E DAS DEMAIS INSTITUIÇÕES E ÓRGÃOS PÚBLICOS NO ESTADO DA PARAIBA LTDA.;8;A cada 360 dias
Comum_para débito_saque_consultas;41180092;SICREDI EXPANSÃO - COOPERATIVA DE CRÉDITO;8;A cada 360 dias
Comum_para débito_saque_consultas;7206072;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOVOS HORIZONTES - SICREDI NOVOS HORIZONTES PR/SP;8;A cada 360 dias
Comum_para débito_saque_consultas;19962468;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA ADVOCACIA E SERVENTUÁRIOS DO PODER JUDICIÁRIO NO ESTADO DO RIO GRANDE DO SUL - SICREDI COOABCRED RS;8;A cada 360 dias
Comum_para débito_saque_consultas;87780268;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS;8;A cada 360 dias
Comum_para débito_saque_consultas;4237413;COOPERATIVA DE CRÉDITO DO VALE DO SÃO FRANCISCO - SICREDI VALE DO SÃO FRANCISCO;8;A cada 360 dias
Comum_para débito_saque_consultas;70119680;COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORDESTE - CENTRAL SICREDI NORDESTE;8;A cada 360 dias
Comum_para débito_saque_consultas;2843443;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC;8;A cada 360 dias
Comum_para débito_saque_consultas;87900411;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE ESPUMOSO - SICREDI ESPUMOSO RS/MG;8;A cada 360 dias
Comum_para débito_saque_consultas;4306351;INDEPENDÊNCIA COOPERATIVA DE CRÉDITO E INVESTIMENTO - INDEPENDÊNCIA COOPERATIVA DE CRÉDITO;8;A cada 360 dias
Comum_para débito_saque_consultas;7070495;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO EMPREENDEDORES - SICREDI EMPREENDEDORES PR;8;A cada 360 dias
Comum_para débito_saque_consultas;26408187;COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;8;A cada 360 dias
Comum_para débito_saque_consultas;26529420;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;8;A cada 360 dias
Comum_para débito_saque_consultas;26555235;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO MT/RR;8;A cada 360 dias
Comum_para débito_saque_consultas;89126130;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;8;A cada 360 dias
Comum_para débito_saque_consultas;92796564;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL RIOGRANDENSE - SICREDI UNIÃO METROPOLITANA RS;8;A cada 360 dias
Comum_para débito_saque_consultas;82065285;COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO PARQUE DAS ARAUCARIAS - SICREDI PARQUE DAS ARAUCARIAS PR/SC/SP;8;A cada 360 dias
Comum_para débito_saque_consultas;5979692;COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DOS CREAS E DEMAIS ÁREAS TECNOLÓGICAS - CREDCREA;8;A cada 365 dias
Comum_para débito_saque_consultas;4886317;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS INTEGRANTES DA MAGISTRATURA E DO MINISTÉRIO PÚBLICO NO ESTADO DO PARANÁ - SICREDI CREDJURIS;8;A cada 360 dias
Comum_para débito_saque_consultas;32983165;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO CERRADO - SICREDI VALE DO CERRADO;8;A cada 360 dias
Comum_para débito_saque_consultas;32995755;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;8;A cada 360 dias
Comum_para débito_saque_consultas;33022690;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NOROESTE DE MATO GROSSO, ACRE E AMAZONAS - SICREDI BIOMAS;8;A cada 360 dias
Comum_para débito_saque_consultas;33021064;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;8;A cada 360 dias
Comum_para débito_saque_consultas;70431630;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIVALES - SICREDI UNIVALES MT/RO;8;A cada 360 dias
Comum_para débito_saque_consultas;70038237;COOPERATIVA DE CRÉDITO - SICREDI RIO GRANDE DO NORTE;8;A cada 360 dias
Comum_para débito_saque_consultas;97489280;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI INTEGRAÇÃO BAHIA - SICREDI INTEGRAÇÃO BAHIA;8;A cada 360 dias
Comum_para débito_saque_consultas;82639451;COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;8;A cada 365 dias
Comum_para débito_saque_consultas;16779741;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;8;A cada 365 dias
Comum_para débito_saque_consultas;26191078;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO SUL DO MARANHÃO - SICREDI SUL DO MARANHÃO;8;A cada 360 dias
Comum_para débito_saque_consultas;37442605;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NORTE MATO-GROSSENSE E OESTE PARAENSE - SICREDI GRANDES RIOS MT/PA/AM;8;A cada 360 dias
Comum_para débito_saque_consultas;87795639;COOPERATIVA DE CRÉDITO ALIANÇA RS/SC/ES - SICREDI ALIANÇA RS/SC/ES;8;A cada 360 dias
Comum_para débito_saque_consultas;6332931;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CERRADO DE GOIÁS - SICREDI CERRADO GO;8;A cada 360 dias
Comum_para débito_saque_consultas;8143326;COOPERATIVA DE CRÉDITO DOS MÉDICOS E PROFISSIONAIS DE SAÚDE DE SÃO LUÍS - SICREDI SÃO LUÍS;8;A cada 360 dias
Comum_para débito_saque_consultas;33667205;COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;8;A cada 360 dias
Comum_para débito_saque_consultas;41255225;COOPERATIVA DE CRÉDITO SICREDI CENTRO PERNAMBUCANA;8;A cada 360 dias
Comum_para débito_saque_consultas;78907607;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CENTRO SUL - SICREDI CENTRO SUL PR/SC/RJ;8;A cada 360 dias
Comum_para débito_saque_consultas;10736214;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO PLANALTO CENTRAL - SICREDI PLANALTO CENTRAL;8;A cada 360 dias
Comum_para débito_saque_consultas;95213211;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMINHO DAS ÁGUAS RS - SICREDI CAMINHO DAS ÁGUAS RS;8;A cada 360 dias
Comum_para débito_saque_consultas;90497256;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTERESTADOS - SICREDI INTERESTADOS RS/ES;8;A cada 360 dias
Comum_para débito_saque_consultas;3566655;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CELEIRO CENTRO OESTE - SICREDI CELEIRO CENTRO OESTE;8;A cada 360 dias
Comum_para débito_saque_consultas;77984870;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP;8;A cada 360 dias
Comum_para débito_saque_consultas;89990501;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE IBIRAIARAS - SICREDI IBIRAIARAS RS/MG;8;A cada 360 dias
Comum_para débito_saque_consultas;3750034;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS JUÍZES E CARREIRAS PÚBLICAS DO DIREITO DO ESTADO DO RIO GRANDE DO SUL - SICREDI AJURIS RS;8;A cada 360 dias
Comum_para débito_saque_consultas;89468565;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DA PRODUÇÃO - SICREDI REGIÃO DA PRODUÇÃO RS/SC/MG;8;A cada 360 dias
Comum_para débito_saque_consultas;10143743;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DO BRASIL - CREVISC;8;A cada 365 dias
Comum_para débito_saque_consultas;87781530;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO DE ESTADOS DO RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI INTEGRAÇÃO DE ESTADOS RS/SC/MG;8;A cada 360 dias
Comum_para débito_saque_consultas;2923389;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI ARACAJU - SICREDI ARACAJU;8;A cada 360 dias
Comum_para débito_saque_consultas;81192106;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOSSA TERRA - SICREDI NOSSA TERRA PR/SP;8;A cada 360 dias
Comum_para débito_saque_consultas;81054686;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;8;A cada 360 dias
Comum_para débito_saque_consultas;81099491;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;8;A cada 360 dias
Comum_para débito_saque_consultas;8041950;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SISTEMA DE JUSTIÇA NO ESTADO DO CEARÁ - SICREDI COOPERJURIS;8;A cada 360 dias
Comum_para débito_saque_consultas;81206039;COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO RIO PARANA - SICREDI RIO PARANA PR/SP;8;A cada 360 dias
Comum_para débito_saque_consultas;92555150;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO ALTOS DA SERRA - SICREDI ALTOS DA SERRA RS/SC;8;A cada 360 dias
Comum_para débito_saque_consultas;87733077;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ESSÊNCIA RS/ES - SICREDI ESSÊNCIA;8;A cada 360 dias
Comum_para débito_saque_consultas;24654881;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DOS ESTADOS DE MATO GROSSO DO SUL, TOCANTINS E OESTE DA BAHIA - SICREDI UNIÃO MS/TO;8;A cada 360 dias
Comum_para débito_saque_consultas;72128440;COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO DO RIO DE JANEIRO - SICREDI RIO RJ;8;A cada 360 dias
Comum_para débito_saque_consultas;3065046;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NOROESTE DO ESTADO DE SÃO PAULO - SICREDI NOROESTE SP;8;A cada 360 dias
Comum_para débito_saque_consultas;91586982;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;8;A cada 360 dias
Comum_para débito_saque_consultas;95424891;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO VALE DO RIO PARDO - SICREDI VALE DO RIO PARDO RS;8;A cada 360 dias
Comum_para débito_saque_consultas;87067757;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CENTRO SERRA - SICREDI CENTRO SERRA RS;8;A cada 360 dias
Comum_para débito_saque_consultas;87437687;COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;8;A cada 360 dias
Comum_para débito_saque_consultas;90729369;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO REGIÕES DAS CULTURAS - SICREDI DAS CULTURAS RS/MG;8;A cada 360 dias
Comum_para débito_saque_consultas;79052122;COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO ALIANÇA - SICREDI ALIANÇA PR/SP;8;A cada 360 dias
Comum_para débito_saque_consultas;79086997;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PARANAPANEMA PR/SP - SICREDI PARANAPANEMA PR/SP;8;A cada 360 dias
Comum_para débito_saque_consultas;79342069;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DEXIS - SICREDI DEXIS;8;A cada 360 dias
Comum_para débito_saque_consultas;91159764;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE LAJEADO - SICREDI INTEGRAÇÃO RS/MG;8;A cada 360 dias
Comum_para débito_saque_consultas;57647653;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DAS FLORES, DAS ÁGUAS E DOS VENTOS SP - SICREDI FORÇA DOS VENTOS SP;8;A cada 360 dias
Comum_para débito_saque_consultas;87733770;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CONEXÃO - SICREDI CONEXÃO;8;A cada 360 dias
Comum_para débito_saque_consultas;10348181;COOPERATIVA DE CRÉDITO DO VALE DO ITAJAÍ E LITORAL CATARINENSE - SICREDI VALE LITORAL SC;8;A cada 360 dias
Comum_para débito_saque_consultas;72257793;SICREDI CEARÁ - COOPERATIVA DE CRÉDITO DO ESTADO DO CEARÁ;8;A cada 360 dias
Comum_para débito_saque_consultas;79063574;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE DO PARANÁ E SUL DE SÃO PAULO - SICREDI NORTE SUL PR/SP;8;A cada 360 dias
Comum_para débito_saque_consultas;5545390;SICREDI COOMAMP - COOPERATIVA DE CRÉDITO DOS MEMBROS DE INSTITUIÇÕES PÚBLICAS DAS CARREIRAS JURÍDICAS E DOS SERVIDORES PÚBLICOS FEDERAIS, ESTADUAIS E MUNICIPAIS EM SÃO LUÍS/MA E MUNICÍPIOS CIRCUNVIZIN;8;A cada 360 dias
Comum_para débito_saque_consultas;73113243;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE ARARAQUARA E REGIÃO - SICREDI CENTRO NORTE SP;8;A cada 360 dias
Comum_para débito_saque_consultas;87510475;COOPERATIVA DE CRÉDITO ROTA DAS TERRAS - SICREDI ROTA DAS TERRAS RS/MG;8;A cada 360 dias
Comum_para débito_saque_consultas;87779625;COOPERATIVA DE CRÉDITO COOPERAÇÃO - SICREDI COOPERAÇÃO;8;A cada 360 dias
Comum_para débito_saque_consultas;88099247;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO RAÍZES - SICREDI RAÍZES RS/SC/MG;8;A cada 360 dias
Comum_para débito_saque_consultas;2924977;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS PROFISSIONAIS MÉDICOS E DA SAÚDE DE CURITIBA E REGIÃO METROPOLITANA - SICREDI MEDICRED PR;8;A cada 360 dias
Comum_para débito_saque_consultas;84974278;COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO IGUACU - SICREDI IGUACU PR/SC/SP;8;A cada 360 dias
Comum_para débito_saque_consultas;81115149;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA - SICREDI GRANDES LAGOS PR/SP;8;A cada 360 dias
Comum_para débito_saque_consultas;3042597;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CAMPO GRANDE E REGIÃO - SICREDI CAMPO GRANDE MS;8;A cada 360 dias
Comum_para débito_saque_consultas;81466286;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS E GRANDE CURITIBA - SICREDI CAMPOS GERAIS E GRANDE CURITIBA PR/SP;8;A cada 360 dias
Comum_para débito_saque_consultas;76059997;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PROGRESSO - SICREDI PROGRESSO PR/SP;8;A cada 360 dias
Comum_para débito_saque_consultas;3793242;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL DO ESTADO DE SANTA CATARINA - SICREDI SUL SC;8;A cada 360 dias
Comum_para débito_saque_consultas;87784088;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL MINAS DO RIO GRANDE DO SUL E MINAS GERAIS - SICREDI SUL MINAS RS/MG.;8;A cada 360 dias
Comum_para débito_saque_consultas;89049738;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOROESTE RS/MG - SICREDI NOROESTE RS/MG;8;A cada 360 dias
Comum_para débito_saque_consultas;79457883;COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO AGROEMPRESARIAL - SICREDI AGROEMPRESARIAL PR/SP;8;A cada 360 dias
Comum_para débito_saque_consultas;95594941;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DAS REGIÕES CENTRO DO RS E MG - SICREDI REGIÃO CENTRO RS/MG;8;A cada 360 dias
